years,ddd_dpa,damage_fraction,Ic_uA,A_phi_Phi0^2_per_Hz,corner_freq_Hz,Gamma_deph_per_s,QFI_N64,entanglement_visibility_N64
7.788944723618091,5.309288683417085e-06,1.1127063890882984,9.179082902619408,0.0002899620305861138,1044022568.6594918,8748361.809045227,1348.655001825167,0.5738131011531301
7.839195979899498,5.34354215879397e-06,1.1198851399856427,9.174933445631579,0.00029088895733410576,1047360014.0568827,8803989.949748745,1339.1618189321669,0.5717899994318159
7.889447236180905,5.377795634170854e-06,1.1270638908829862,9.170793162788398,0.0002918129397683111,1050686858.307509,8859618.090452263,1329.7354585559094,0.5697740305915155
7.939698492462312,5.412049109547738e-06,1.1342426417803302,9.166661992269301,0.00029273400576893145,1054003201.7954092,8915246.23115578,1320.3754503326836,0.5677651694837205
7.989949748743719,5.446302584924623e-06,1.141421392677674,9.162539872876513,0.0002936521827789222,1057309143.3302956,8970874.371859297,1311.0813272096666,0.565763391048588
8.040201005025127,5.480556060301507e-06,1.148600143575018,9.158426744026682,0.00029456749781353397,1060604780.1819082,9026502.512562817,1301.8526254216222,0.5637686703146297
8.090452261306533,5.514809535678392e-06,1.1557788944723617,9.15432254574271,0.00029547997746958614,1063890208.1134049,9082130.653266331,1292.688884467758,0.5617809823983998
8.14070351758794,5.549063011055276e-06,1.1629576453697057,9.150227218645663,0.0002963896479344849,1067165521.4138311,9137758.793969851,1283.5896470887442,0.5598003025041836
8.190954773869347,5.583316486432161e-06,1.1701363962670495,9.146140703946868,0.0002972965349949924,1070430812.9296935,9193386.934673369,1274.554459243903,0.5578266059236898
8.241206030150755,5.617569961809045e-06,1.1773151471643934,9.142062943440102,0.0002982006640457555,1073686174.0956688,9249015.075376887,1265.582870088547,0.5558598680357413
8.291457286432161,5.65182343718593e-06,1.1844938980617372,9.13799387949392,0.0002991020600976033,1076931694.9644785,9304643.216080401,1256.6744319514858,0.5539000643059682
8.341708542713569,5.686076912562814e-06,1.1916726489590812,9.133933455044128,0.00030000074778561986,1080167464.2359557,9360271.35678392,1247.828700312684,0.5519471702865016
8.391959798994975,5.720330387939698e-06,1.1988513998564247,9.12988161358634,0.0003008967513769995,1083393569.2853289,9415899.497487439,1239.0452337810864,0.5500011616156693
8.442211055276383,5.754583863316583e-06,1.206030150753769,9.125838299168704,0.0003017900947786933,1086610096.190752,9471527.638190955,1230.3235940725879,0.5480620140176912
